"","tweets","sentiment","date","at_dummy"
"6757","I love finding new hobbies &amp; creating art w/ @fashodoeee &amp; Jason.  This summer is definitely gonna be filled w/ music &amp; creativity! &lt;3it.",4,"Wed Jun 03 00:44:16 PDT 2009",1
"6758","@leeroymac07 it will at least make you less sleepy? That's a plus. The other part can't be fixed with sleep unfortunately ",0,"Thu Jun 18 21:38:01 PDT 2009",1
"6759","@kat_n I am indeed! Whyy are you not on msn  xxx",0,"Thu Jun 18 14:28:33 PDT 2009",1
"6760","thinks that she should get down to some revision ",0,"Sat May 02 01:36:24 PDT 2009",0
"6761","12:02 and still no iPhone OS 3.0 release! ",0,"Wed Jun 17 10:03:14 PDT 2009",0
"6762","Em and I are having fun  Still barely any signal, but we're making it through lol. Going to the Perryton Pool today to see Mabel",4,"Mon Jun 15 07:47:55 PDT 2009",0
"6763","is listenin to ate denya being ignorant!  i love you teh! &lt;3 haha you need to stop tweet-ing..wink* wink* teehee. ;))",4,"Fri May 29 21:50:14 PDT 2009",0
"6764","Damn, some one stole the front wheel of my bike. I need to buy a bigger lock ",0,"Mon May 18 07:12:26 PDT 2009",0
"6765","@thisisryanross sure... I'll be in your gang ",4,"Sat May 02 22:28:53 PDT 2009",1
"6766","Birthday wish number 2: a customized vespa ",4,"Mon Jun 01 06:28:08 PDT 2009",0
"6767","THE SCRIPT:Before the worst. Ther back  How i've missed their irish accents x] alls right with the world again. Its now officaly summer",4,"Sat May 30 03:39:08 PDT 2009",0
"6768","hillary's friends are mean ",0,"Sat May 30 16:30:47 PDT 2009",0
"6769","Yay I'm free!  woo",4,"Mon Jun 15 14:06:45 PDT 2009",0
"6770","i'm wondering just how long migraines last, and how comes this one is just not letting up even after pain meds ",0,"Mon May 04 01:34:47 PDT 2009",0
"6771","morning everyone ",4,"Sat May 30 20:56:50 PDT 2009",0
"6772","I just got a lot of free shot up my nose. Gross. Anyone find my keys? ",0,"Fri Apr 17 20:41:48 PDT 2009",0
"6773","Getting off twitter for a bit, going to spend some time with my babe, will tweet later! ",4,"Sun Jun 07 11:00:38 PDT 2009",0
"6774","twitter is so hard to figure out  I just eat left over pizza mmmmmm",0,"Sun May 31 02:01:27 PDT 2009",0
"6775","唉!冇得用電腦好慘ar... T^T  �?�?�冇計啦,final exam ",0,"Tue Jun 02 00:35:06 PDT 2009",0
"6776","My phone won't charge! It Seriously is sooo messed Up! ",0,"Mon Jun 15 12:59:28 PDT 2009",0
"6777","@joyceauteri Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ",4,"Mon Jun 15 11:16:01 PDT 2009",1
"6778","@MsJadis I'm flying to LAX on the 9th of June, staying until the 24th - will we miss each other? ",0,"Sun May 10 18:50:50 PDT 2009",1
"6779","Hey everyone, @chrisabad is a cool guy. Everyone should follow him.  #adtweet",4,"Tue Apr 21 01:11:08 PDT 2009",1
"6780","Oh look - the Indians are losing. Again. ",0,"Sat Jun 20 12:13:36 PDT 2009",0
"6781","@Meekymadness Come to macq with me. I'm catching the 10 to train ",4,"Fri Apr 17 21:32:39 PDT 2009",1
"6782","@VictoriaaFM my msn is so bad  but the photolog is amazing ! look this http://www.fotolog.com/imaddictedt0y0uu is awesome xD",0,"Sun May 31 16:49:23 PDT 2009",1
"6783","@canadaaustin I hear CC are awful live ",0,"Sat Jun 06 16:06:12 PDT 2009",1
"6784","My ghost! ... naah .. just my reflection on the car window in the parking lot at night  http://yfrog.com/5c27tj",4,"Sun Jun 07 01:35:36 PDT 2009",0
"6785","@AYS110 Happy mothers day! ",4,"Sun May 10 09:59:19 PDT 2009",1
"6786","figuring i might actually start bio today... but only after some bejeweled blitz  x",4,"Sat Jun 06 16:35:04 PDT 2009",0
"6787","@yeshuadoom That is awesome. ",4,"Sat May 16 20:13:57 PDT 2009",1
"6788","@kristynmarie @Phoena: I'm going to leave small &amp; sharp objects on the floor &amp; use &quot;fuck&quot; in every sentence ",4,"Sun Jun 07 06:09:26 PDT 2009",1
"6789","is so bored ",0,"Fri May 29 14:42:47 PDT 2009",0
"6790","so tired, but i can't sleep  ",0,"Mon Jun 15 19:19:52 PDT 2009",0
"6791","@shemah Like sekadar gossip only, anyone also can write kan? Which is why I like JPP. I think you did a great job on it. ",4,"Fri May 22 03:03:47 PDT 2009",1
"6792","So, I tried sleeping, didn't work. ",0,"Sat Jun 06 23:12:54 PDT 2009",0
"6793","@ this moment, I OFFICIALLY have EVERYTHING I could EVER want!!! studyn for my last quiz [maymester ends tmrw] ",4,"Mon Jun 01 20:00:29 PDT 2009",1
"6794","Not really feeling uncharted mp ",0,"Tue Jun 02 18:22:01 PDT 2009",0
"6795","@identifyourself Oh boy! I I hope it's not Spock  I better down another IPA ...",4,"Fri May 29 20:01:17 PDT 2009",1
"6796","@yellachinook thanks ",0,"Mon Jun 15 14:05:40 PDT 2009",1
"6797","@uynnie36 i wish I could. too busy this year. i have several friends from home who will be there too.  I know the place like back of hand",0,"Mon Apr 20 07:25:04 PDT 2009",1
"6798","Me and my older brother must babysit 4 kids for about 6 hours while my sister and parents go to town ",0,"Tue Jun 16 02:05:45 PDT 2009",0
"6799","My back is not feeling any better @ all. I have never experienced such debilitating pain. And I was so looking forward to training ",0,"Fri May 22 07:04:11 PDT 2009",1
"6800","@AshleyLTMSYF new YT video ; yarrrr McDonalds♥  couldn't live without it. THANK YOU for another sweet vid ; I♥U",4,"Sat Jun 06 07:33:30 PDT 2009",1
"6801","i kinda like my life. # of times asked out in a little over a week? 4. ",4,"Fri May 22 06:48:44 PDT 2009",0
"6802","@Cantor82 really? Damn. Well with chris he'll never kno cuz his was personal negligence ",0,"Sun Jun 07 10:32:01 PDT 2009",1
"6803","Heading to the office. Gorgeous weather ",4,"Fri May 22 08:24:32 PDT 2009",0
"6804","@TeamDLovato good idea! I think I'm gonna watch some videos... ",4,"Sat Jun 06 06:13:15 PDT 2009",1
"6805","Kevin Slavin wants my plants to tweet me now!! Oh, I have no plants... I feel sooo lonely  #140conf",0,"Tue Jun 16 12:42:06 PDT 2009",0
"6806","MAY5! the sextuplets birthday! lol, a day after mine. and not november 32nd...ahahaha.  i just had a burst of hyper. xP",4,"Sun May 31 15:05:42 PDT 2009",0
"6807",":today is what I love about Sundays &amp; sunny days. ",4,"Sun May 17 09:50:35 PDT 2009",0
"6808","finally in beautiful montana ",4,"Mon Jun 15 16:43:16 PDT 2009",0
"6809","I wonder where's Hanyeoooooooooooooooo? ",0,"Sat Jun 20 06:42:26 PDT 2009",0
"6810","@khali_blache Aw! Thanks. ",4,"Sat May 30 23:07:27 PDT 2009",1
"6811","I think i'm ill...and fells wanna go home ",0,"Fri Jun 19 03:24:04 PDT 2009",0
"6812","@SuiteAces I ran out of Vodka a few days ago. No Long Island Ice Tea here, sadly ",0,"Sun Jun 21 03:57:16 PDT 2009",1
"6813","i feel tired...but feel waay 2 hot 2 go 2 sleep....LOL...oh wells...GUDNYTE EVERYONE ",4,"Mon Jun 01 16:05:28 PDT 2009",0
"6814","DAMN  Made an easy $210 this  hour. This is totally awesome!",4,"Sun Jun 07 14:27:19 PDT 2009",0
"6815","@queeniejean Oh yes, the Charma Chameleon duet  He was off key lol. The interview was funny tho.",4,"Fri May 22 08:08:07 PDT 2009",1
"6816","@astyles101 hell yeah, affordable if you're rich!! LOL ... naw but I always wanted a vacation apt/home in Cali  where are you now?",4,"Sat May 30 00:49:04 PDT 2009",1
"6817","Dont have enough money for @majorlazer pon de floor tshirt ",0,"Fri Jun 19 21:21:06 PDT 2009",1
"6818","@cyriacthomas haha! i have a suppli coming up in that  waiting for results...",0,"Sun Apr 19 08:25:09 PDT 2009",1
"6819","@johnnydeppnews http://twitpic.com/6b7ql - he looks weird but still love him ",4,"Sat May 30 21:11:19 PDT 2009",1
"6820","Good morning, @Miss_Cely. Leíste mucho? ",4,"Tue Jun 02 07:41:50 PDT 2009",1
"6821","Dancers, Dance Teachers &amp; Dance Studio Owners, How can I help you ? ",4,"Mon Jun 01 01:00:07 PDT 2009",0
"6822","BOOOORED. ONLY HIGHLIGHT WAS KOGI TRUCK TODAY. WHICH LASTED AN HOUR  I WANNA RUN RUN RUNAWAY!",0,"Tue Jun 16 20:39:02 PDT 2009",0
"6823","  im sick  'cough cough'",0,"Thu Jun 18 18:56:48 PDT 2009",0
"6824","? up early again today.... B is still not feeling like herself ",0,"Sat May 30 04:16:04 PDT 2009",0
"6825","@solangeknowles -- come home, to the 713. ",4,"Sat May 30 09:51:27 PDT 2009",1
"6826","ate sour sally  pinklicious.",4,"Sun May 31 01:03:53 PDT 2009",0
"6827","stomach ache ",0,"Fri Jun 19 21:33:29 PDT 2009",0
"6828","just watched @LaurenConrad last episode of The Hills....  sad times!!",0,"Wed Jun 03 08:06:15 PDT 2009",1
"6829","FML french exam tomorrow ",0,"Tue Jun 16 12:56:19 PDT 2009",0
"6830","The tech was ok she just didn't know the computer system too well and that x-ray stamp thing I missed you ",0,"Sat Jun 20 16:00:42 PDT 2009",0
"6831","http://twitpic.com/6ansg - Mmm cookies. ",4,"Sat May 30 16:15:57 PDT 2009",0
"6832","kkkso i feel like fallling asleeep but there are these loudd crickets just chilllen outside my window conducting a symphony. ://///////// ",0,"Wed Jun 24 21:32:23 PDT 2009",0
"6833","Leaving ",0,"Sun Jun 07 05:44:21 PDT 2009",0
"6834","@JCookOnline Yeahhh! I mean, it had to have been someone fairly close to her if they knew that much about it, which is really sad ",0,"Thu Jun 04 22:31:49 PDT 2009",1
"6835","Is going to get a full nights sleep tonight so her arm can get better. It's no fun being forced to use your left hand ",0,"Fri May 29 01:10:57 PDT 2009",0
"6836","@someecards the fact that she can never pronounce foreign words or names. its sad but adorable when i correct her. ",4,"Sun May 10 08:54:23 PDT 2009",1
"6837","Watching/listening to the live webcast of New Wave City from DNA Lounge in SF. Wish I was there. ",0,"Sun May 03 00:44:05 PDT 2009",0
"6838","surprisingly i now have a twitter to reduce boredom and i am STILL bored ",4,"Mon Jun 15 22:09:24 PDT 2009",0
"6839","@Rdizzle7 Kanyes just a fagget...he stays collecting artist that are gonna go nowhere...sad to know my nigga Big Seans in that group ",0,"Sat Jun 06 11:43:15 PDT 2009",1
"6840","i bit my tongue trying to get my pj's on.. ",0,"Tue Jun 23 14:09:13 PDT 2009",0
"6841","@AmMarvellous I'm sorry things are so rubbish for you right now  Will carry on praying, but I really have to go - lots to do today! Love x",0,"Sat May 30 02:12:06 PDT 2009",1
"6842","@lordmuttley strange isn't it? Guess they want to have celebrity status...must have a really lonely life, and I'm doing great! ",4,"Mon May 18 02:27:52 PDT 2009",1
"6843","@itsjadehu Yeah i no  mhmmmm",0,"Tue Jun 16 02:06:09 PDT 2009",1
"6844","@Hydrau1 No, rain here. Hope it holds off. Going to Movieworld tomorrow for daughters b/day. ",4,"Sat May 30 05:18:20 PDT 2009",1
"6845","is still laying in bed ",4,"Sat May 02 05:02:08 PDT 2009",0
"6846","@ODNETNIN D'aww  you should try getting it again. I got it pretty cheap at Blockbusters, £11.",0,"Thu Jun 25 01:41:36 PDT 2009",1
"6847","im gonna catch some zz's now and have some happy dreams after watching that misha vid lol love you misha collins! ",4,"Tue Jun 16 01:04:12 PDT 2009",0
"6848","is annoyed cuz I got ditched.......I was so looking forward to this date too!   ",0,"Fri Jun 05 18:44:55 PDT 2009",0
"6849","good lord the boys have reformed!! http://bit.ly/k3Im3 hehe  does this mean alter bridge is no more!",4,"Fri May 29 16:04:39 PDT 2009",0
"6850","going on an extended holiday trip through the county today. First stop: Carinthia.  give me sun please, for cabrio's sake!",4,"Mon Jun 15 01:31:02 PDT 2009",0
"6851","We won silver yesturday \/ pero sayang yung gold ",0,"Sat Jun 20 18:13:42 PDT 2009",0
"6852","going to the viewing with the family and the boyfriend &lt;3 ughh its so depressing wearing all black ",0,"Sat May 30 13:02:46 PDT 2009",0
"6853","getting ready for church  i think its gonna be another SUNNY day!  yay!!",4,"Sun May 31 07:01:48 PDT 2009",0
"6854","Just woke up and my stomach hurts ",0,"Sun May 17 07:10:19 PDT 2009",0
"6855","still not feeling well ",0,"Mon Jun 15 22:54:52 PDT 2009",0
"6856","It's raining  Can't be bothered to do anything I should be doing",0,"Sat Jun 06 04:41:02 PDT 2009",0
"6857","Ahhhh! The day I come home for lunch to be able to eat and watch Home Improvement... It's on every day at 12-1, but today Spiderman is on ",0,"Mon Jun 15 09:25:52 PDT 2009",0
"6858","@bigulmer no kidding! ...just welcome to Arkansas, the whole damn state is like that! ",4,"Mon Jun 15 21:09:09 PDT 2009",1
"6859","@_ophelia  i guessed that    i love a bit of decent oyster sauce, don't you?",4,"Sun Jun 07 09:35:25 PDT 2009",1
"6860","Holy crap!... Its nearly 2am!!!... I gots to get to bed! I've got work in the morni... actually i have work in a few hours... bugger! ",0,"Wed Jun 17 17:48:47 PDT 2009",0
"6861","@JavaJanexoxo So is mine.  Nothing to hide. ",4,"Sat Jun 06 01:58:14 PDT 2009",1
"6862","for the sake of 228 people, i hope that Fernando de Noronha involves electromagnetism and the opposite of benjamin linus ",0,"Tue Jun 02 07:11:11 PDT 2009",0
"6863","Goodnight and goodbye summer ",0,"Sat Jun 06 09:29:41 PDT 2009",0
"6864","Feels neglected cause ur talking to crack heads and ignoring me alllll day ",0,"Sat May 02 08:47:10 PDT 2009",0
"6865","@leekimberley Fucking Twit-fucking-pic at the moment! GRRR! Haha!  x",4,"Fri Jun 05 10:45:26 PDT 2009",1
"6866","@bravessweetie19 So true. I like the books the best! ",4,"Mon Jun 01 14:16:52 PDT 2009",1
"6867",": turns out somebody's receiving Jesus online right now! ",4,"Sun May 17 11:12:22 PDT 2009",0
"6868","tired but cant go to bed. had fun with pj ",4,"Tue Jun 16 00:42:07 PDT 2009",0
"6869","uploading about 150 pictures from today...only 10 of them are me and julie ",0,"Sat May 30 18:51:22 PDT 2009",0
"6870","Tempted to go down to Morrisons to see if they have Guitar Hero complete band for £40 ",4,"Mon Jun 15 06:11:23 PDT 2009",0
"6871","Mmm...soup was DELISH! ",4,"Sun May 31 10:37:40 PDT 2009",0
"6872","@pamjob @SarahSaner Lyrics go &quot;tasted like cherry Chapstick&quot; tasted like Vaseline wouldn't sound so &quot;sexy&quot; now, would it ",4,"Tue Apr 07 00:53:51 PDT 2009",1
"6873","@SpiderxBear I'm not now. I know j said I definitely will but I'm a loser lol so yeah. I miss ellington too ",0,"Sat May 30 03:11:44 PDT 2009",1
"6874","Feeling a bit more human but still not slept yet ",0,"Tue Jun 16 05:01:34 PDT 2009",0
"6875","whoops,i didn't turn my signature off.the &amp;&amp;ily  thing was it...hehe.",4,"Sun May 31 00:59:54 PDT 2009",0
"6876","im praying my new haircut will distract everyones attention from my shit presentation ",0,"Wed Jun 03 06:24:28 PDT 2009",0
"6877","Groundwater here is very metallic. Nitrates, phosphates and iron. Sucks. You can smell it.   Poor my poor Tia.  ~Michael~",0,"Mon Jun 01 08:56:24 PDT 2009",0
"6878","best show of my life. mcfly rocks my world  i wanna meet you guys ;;",0,"Fri May 29 17:10:12 PDT 2009",0
"6879","@juliaoldham You're welcome! Bugs! - very interesting!  I used to have a primo collection req'd by school - earned the top vote for it ",4,"Fri May 01 20:15:34 PDT 2009",1
"6880","@Abi_Rose In meadowhall at the apple store, So i can get a phone before school, cause if i go after they might sell out  Lol",0,"Wed Jun 17 14:31:25 PDT 2009",1
"6881","Still downloading songs!!! ",4,"Mon Jun 15 09:24:10 PDT 2009",0
"6882","gosh i havent been on in like 2 days and is it torture! well i am sick miserable and everyone is having fun ",0,"Wed Jun 24 22:26:20 PDT 2009",0
"6883","@krist0ph3r oh ok. well to start my share to the pool ill nominate u then  #yaymen",4,"Sun Apr 19 02:48:08 PDT 2009",1
"6884","@dlsale u got it! Thanks again ",4,"Mon Jun 15 10:09:03 PDT 2009",1
"6885","@michelletrex Npe ",0,"Wed Jun 03 04:59:40 PDT 2009",1
"6886","it's times like these, special occasions, where i wish everyone i love will be there. i wish i could see my best friend, I miss her a lot ",0,"Sun Jun 07 09:37:00 PDT 2009",0
"6887","@allatan I WANT THE JB ONE. @MargauxAlcid fails. She didn't get me one. ",0,"Wed Jun 17 05:33:03 PDT 2009",1
"6888","Waiting 4 Days Difference 2 call...and  I have no voice. Just great. ",0,"Sat Apr 18 10:25:11 PDT 2009",0
"6889","im so pissed off. i HATE guys ur all fucking jerks  u lie to get in our hearts then yank it out and crush it. :/",0,"Mon Jun 22 19:06:43 PDT 2009",0
"6890","@mpolinar I know! Haha ",4,"Sun May 31 18:55:03 PDT 2009",1
"6891","the mall is a dangerous place for my bank account ",0,"Sat Jun 20 13:50:02 PDT 2009",0
"6892","@truekaia OH HEY YOU ACTUALLY DID i'm an ass ",0,"Mon Jun 15 19:05:42 PDT 2009",1
"6893","Craig is going to a funeral  Sad sad thing happened.",0,"Fri Jun 05 10:41:19 PDT 2009",0
"6894","i love my fucking girl more than anything or anyone in this world and i hope she NEVER EVER forgets that because shes my everything  &lt;3",4,"Sat Jun 06 19:32:23 PDT 2009",0
"6895","Soooooo blessed to have crazy talented friends who love me  Really, quite speechless. Hoping to have BerryGood with @hohofeel tonight!",4,"Mon Jun 01 00:45:49 PDT 2009",1
"6896","My stomach aches Its been cramping since last week ",0,"Mon May 18 05:32:43 PDT 2009",0
"6897","@aaahaa @_PokerFace ashley agress with me too! but the brazillian looks about 10! ",0,"Sun Jun 07 04:26:15 PDT 2009",1
"6898","rian b'day yah?? @cherryboneta.... what about u've made a cookies by ur self N u wake him up in the middle of d night ",4,"Mon Jun 01 23:08:37 PDT 2009",1
"6899","study'n for regents tomorrow. @oohitsmoi left home after almost 2 weeks of being  in my house   . #peterfacinelli",0,"Thu Jun 18 13:07:01 PDT 2009",1
"6900","@kamkim That's a Twitter issue, isn't it?  Was saying I could use the work, too, and to enjoy it! ",4,"Sat May 30 21:11:07 PDT 2009",1
"6901","@taylorswift13 You are a legend! I cant get enough of your music, it rocks!!! I &lt;3 invisible and Should've said no  Well i love them all!",4,"Sun Apr 19 11:35:54 PDT 2009",1
"6902","Catching up on days worth of Big Brother  #bb10 http://twitpic.com/7geuv",4,"Mon Jun 15 03:13:17 PDT 2009",0
